tweet_id,timestamp,source,text,name,stages,jpg_url,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,rating
705442520700944385,2016-03-03 17:19:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,Cooper,,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Great_Pyrenees,0.309106,Kuvasz,0.224556,Seat_Belt,0.2021,1859,4877,12/10
705239209544720384,2016-03-03 03:51:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,Jimothy,,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,0.15795,Toy_Terrier,0.0899203,Mexican_Hairless,0.0632245,854,3290,11/10
705223444686888960,2016-03-03 02:49:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,Bode,,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Egyptian_Cat,0.0905082,Chesapeake_Bay_Retriever,0.0773733,Mexican_Hairless,0.0494714999999999,900,2829,9/10
705102439679201280,2016-03-02 18:48:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,Terrenth,,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,Collie,0.457672,Chow,0.279101,Pomeranian,0.0769223,585,2342,10/10
705066031337840642,2016-03-02 16:23:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,Reese,,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,0.868658,Irish_Terrier,0.0275871,Otterhound,0.0253235999999999,683,2378,12/10
704847917308362754,2016-03-02 01:56:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",,,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,Golden_Retriever,0.85724,Labrador_Retriever,0.13546,Tibetan_Mastiff,0.00190332,1727,5594,12/10
704819833553219584,2016-03-02 00:05:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,Chesterson,,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,Guinea_Pig,0.994776,Hamster,0.00406879,Wood_Rabbit,0.000205869,1136,2906,7/10
704499785726889984,2016-03-01 02:53:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,,,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,0.3765409999999999,Siamese_Cat,0.0980571,Labrador_Retriever,0.0852108999999999,1124,3212,12/10
704480331685040129,2016-03-01 01:36:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,Lucia,,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,0.979206,Pomeranian,0.0071854,Arctic_Fox,0.00643809,1197,3723,11/10
704364645503647744,2016-02-29 17:56:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,Bisquick,,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,0.980695,Cardigan,0.0185044,Chihuahua,0.000215293,3999,8804,12/10
704113298707505153,2016-02-29 01:17:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,Stanley,,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,Otter,0.945537,Mink,0.0182310999999999,Sea_Lion,0.0158608,629,2031,8/10
704054845121142784,2016-02-28 21:25:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,,,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great_Pyrenees,0.6679390000000001,Kuvasz,0.228764,Golden_Retriever,0.0438854,1028,3201,60/50
703774238772166656,2016-02-28 02:50:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",,,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador_Retriever,0.990119,Chesapeake_Bay_Retriever,0.00802558,Curly-Coated_Retriever,0.00124229,526,2020,10/10
703769065844768768,2016-02-28 02:29:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,,,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,Boxer,0.838994,Greater_Swiss_Mountain_Dog,0.0888003,Bull_Mastiff,0.0316839,1276,3621,10/10
703631701117943808,2016-02-27 17:24:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,Bella,,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,Window_Shade,0.909533,Window_Screen,0.0114266,Brass,0.0088821,772,2853,11/10
703382836347330562,2016-02-27 00:55:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,Charlie,,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,Golden_Retriever,0.945664,Standard_Poodle,0.0143919999999999,Tibetan_Mastiff,0.0120217,1285,3837,12/10
703356393781329922,2016-02-26 23:10:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,Socks,,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border_Collie,0.894842,Collie,0.0973637,English_Springer,0.00303674,429,2085,9/10
703079050210877440,2016-02-26 04:48:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,,,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,0.778503,Shetland_Sheepdog,0.0938339,Cardigan,0.0602964,3494,8064,11/10
703041949650034688,2016-02-26 02:20:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,,,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,Hippopotamus,0.581403,Doormat,0.152445,Sea_Lion,0.0263642999999999,14198,28996,10/10
702932127499816960,2016-02-25 19:04:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,Chip,,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,Wallaby,0.41071,Wombat,0.239332,Beaver,0.149605,811,2825,6/10
702684942141153280,2016-02-25 02:42:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,Lucy,,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,Golden_Retriever,0.514085,Chesapeake_Bay_Retriever,0.173224,Brittany_Spaniel,0.1183839999999999,1215,3516,11/10
702671118226825216,2016-02-25 01:47:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,Rambo,,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,Bloodhound,0.381227,Sussex_Spaniel,0.212017,Clumber,0.128622,634,2398,10/10
702539513671897089,2016-02-24 17:04:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,,,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,Pomeranian,0.714367,Shih-Tzu,0.0405741,Silky_Terrier,0.0325105,1091,3134,12/10
702321140488925184,2016-02-24 02:36:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,,,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West_Highland_White_Terrier,0.769159,Scotch_Terrier,0.0643688,Old_English_Sheepdog,0.0437634,1156,3604,12/10
702276748847800320,2016-02-23 23:39:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",,,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,Boston_Bull,0.697303,French_Bulldog,0.239015,American_Staffordshire_Terrier,0.0198380999999999,860,2706,11/10
702217446468493312,2016-02-23 19:44:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",,,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,Golden_Retriever,0.242419,Chow,0.2268,Cocker_Spaniel,0.1940859999999999,1526,5268,9/10
701981390485725185,2016-02-23 04:06:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,Fiji,,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,Pomeranian,0.491022,Weasel,0.130879,Yorkshire_Terrier,0.099241,1106,3755,12/10
701952816642965504,2016-02-23 02:12:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,Rilo,,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,Toy_Poodle,0.331707,Miniature_Poodle,0.272485,Standard_Poodle,0.169415,1149,4167,11/10
701889187134500865,2016-02-22 21:59:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,Bilbo,,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,French_Bulldog,0.902856,Staffordshire_Bullterrier,0.0226340999999999,Soap_Dispenser,0.0119732,1558,3905,11/10
701601587219795968,2016-02-22 02:57:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,Coopson,,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Chihuahua,0.993661,Pembroke,0.00150487,Toy_Terrier,0.0008666069999999,523,2299,10/10
701570477911896070,2016-02-22 00:53:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,Yoda,,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,Yorkshire_Terrier,0.90799,Silky_Terrier,0.0768828999999999,Australian_Terrier,0.00847276,1055,3080,9/10
701214700881756160,2016-02-21 01:19:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,0.615163,Pembroke,0.1595089999999999,Basenji,0.0844656999999999,5812,13475,12/10
700890391244103680,2016-02-20 03:51:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,Chet,,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,White_Wolf,0.166563,Schipperke,0.1223559999999999,West_Highland_White_Terrier,0.119247,653,2437,11/10
700847567345688576,2016-02-20 01:00:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,Crouton,,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,Rhodesian_Ridgeback,0.2525139999999999,Redbone,0.153005,Whippet,0.135199,558,2637,10/10
700796979434098688,2016-02-19 21:39:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,Daniel,,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,Tailed_Frog,0.652712,Tree_Frog,0.280212,Bullfrog,0.0401775,1085,2669,7/10
700747788515020802,2016-02-19 18:24:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,Very,,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,Great_Pyrenees,0.481333,Samoyed,0.311769,Maltese_Dog,0.0749621,10673,25130,11/10
700518061187723268,2016-02-19 03:11:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,Vincent,,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,American_Staffordshire_Terrier,0.569501,Staffordshire_Bullterrier,0.211308,Chihuahua,0.121839,915,2887,10/10
700505138482569216,2016-02-19 02:20:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,Kaia,,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,Bath_Towel,0.449684,Norwegian_Elkhound,0.160205,Great_Dane,0.0486658,646,2487,12/10
700462010979500032,2016-02-18 23:28:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,Murphy,,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,Hamster,0.678651,Pomeranian,0.110268,Angora,0.104139,2031,4537,6/10
700167517596164096,2016-02-18 03:58:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,Dotsy,,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,Beagle,0.1625849999999999,Pembroke,0.1204809999999999,Siberian_Husky,0.110284,836,2903,10/10
700062718104104960,2016-02-17 21:02:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,Eazy,,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,Hummingbird,0.180998,Peacock,0.135179,Eel,0.075371,778,2890,6/10
700029284593901568,2016-02-17 18:49:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,Coops,,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West_Highland_White_Terrier,0.726571,Maltese_Dog,0.1768279999999999,Dandie_Dinmont,0.0701338,661,2262,10/10
700002074055016451,2016-02-17 17:01:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,Thumas,,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,Chihuahua,0.369488,Schipperke,0.243367,Pug,0.161614,1529,3627,9/10
699788877217865730,2016-02-17 02:54:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,Nala,,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,Border_Terrier,0.35506,Toy_Poodle,0.169736,Norwegian_Elkhound,0.0998837,557,2458,12/10
699779630832685056,2016-02-17 02:17:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Take all my money. 10/10 https://t.co/B28ebc5LzQ,,,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,Malinois,0.706038,German_Shepherd,0.165655,Great_Dane,0.0590475,1397,3039,10/10
699775878809702401,2016-02-17 02:02:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,Fillup,,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,Dandie_Dinmont,0.271683,Old_English_Sheepdog,0.164931,Otterhound,0.105918,690,2150,11/10
699691744225525762,2016-02-16 20:28:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",Dave,,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,Hippopotamus,0.982269,Sea_Lion,0.00629515,Dugong,0.00576795,5174,11252,5/10
699446877801091073,2016-02-16 04:15:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",Archie,,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,Pembroke,0.9694,Cardigan,0.0260587999999999,Chihuahua,0.00350547,2938,6515,12/10
699423671849451520,2016-02-16 02:42:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",,,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,Pug,0.99786,French_Bulldog,0.00182486,Bull_Mastiff,0.00029894,383,1505,10/10
699413908797464576,2016-02-16 02:04:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",Miley,,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,Samoyed,0.517479,Malamute,0.155935,Eskimo_Dog,0.0950008999999999,688,2258,11/10
699370870310113280,2016-02-15 23:13:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,Calbert,,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,Cairn,0.337557,Chihuahua,0.20913,Border_Terrier,0.136946,497,2053,11/10
699323444782047232,2016-02-15 20:04:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",,,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador_Retriever,0.309696,Doormat,0.3037,Sliding_Door,0.077266,983,3466,10/10
699088579889332224,2016-02-15 04:31:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,Charl,,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,Mousetrap,0.456186,Banded_Gecko,0.258677,Common_Iguana,0.0617826,715,2451,3/10
699079609774645248,2016-02-15 03:55:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,Reagan,,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,Schipperke,0.667324,Chesapeake_Bay_Retriever,0.11955,Kelpie,0.0975995,745,2677,8/10
699072405256409088,2016-02-15 03:27:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,,,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,Shih-Tzu,0.599587,Pekinese,0.213069,Maltese_Dog,0.154293,1325,3296,12/10
698989035503689728,2016-02-14 21:55:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,Oliver,,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,Norfolk_Terrier,0.24634,Irish_Terrier,0.2433489999999999,Golden_Retriever,0.085871,1113,3701,13/10
698953797952008193,2016-02-14 19:35:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,Cece,,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,Italian_Greyhound,0.382378,Redbone,0.102255,Shower_Cap,0.0768337,1020,2975,11/10
698907974262222848,2016-02-14 16:33:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,,,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,German_Short-Haired_Pointer,0.983131,Bluetick,0.00555772,Curly-Coated_Retriever,0.00332221,699,2787,10/10
698710712454139905,2016-02-14 03:29:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,Cuddles,,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,Samoyed,0.329895,Shoji,0.165772,Prison,0.103596,774,2710,10/10
698703483621523456,2016-02-14 03:01:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,Rusty,,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,Brittany_Spaniel,0.931963,Welsh_Springer_Spaniel,0.0306949,Beagle,0.0128961,425,1608,7/10
698635131305795584,2016-02-13 22:29:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,,,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,Samoyed,0.158464,Kuvasz,0.0894025,West_Highland_White_Terrier,0.0250373,388,1400,12/10
698549713696649216,2016-02-13 16:50:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,Claude,,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,French_Bulldog,0.998544,Boston_Bull,0.00140394,Boxer,2.322e-05,704,2536,9/10
698355670425473025,2016-02-13 03:59:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,Jessiga,,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,Pug,0.990191,Pekinese,0.00279854,Sunglasses,0.00130952,516,2046,10/10
698342080612007937,2016-02-13 03:05:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,Maximus,,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,Boxer,0.8830479999999999,Saint_Bernard,0.0305794,Staffordshire_Bullterrier,0.0129941,1074,2485,11/10
